open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2020-11-20,3.7447,4.0899,3.6764,3.8552,16998990.39,1605916799999,66241474.545522,176077,8485893.77,33088058.983902,0
2020-11-21,3.8573,3.94,3.5892,3.8366,15599791.13,1606003199999,58578610.356054,158992,8226074.3,30845137.304176,0
2020-11-22,3.8382,3.9483,3.41,3.6763,11204446.17,1606089599999,41365517.79417,112119,5380121.17,19894970.510055,0
2020-11-23,3.681,4.2292,3.6312,4.1842,15957690.4,1606175999999,62434206.89122,159298,8252292.05,32323280.57428,0
2020-11-24,4.1855,4.4857,3.9274,4.0627,18389409.65,1606262399999,76689534.61081,166473,8939785.0,37364771.993288,0
2020-11-25,4.063,4.2,3.51,3.6773,11368286.18,1606348799999,44645172.057071,129389,5068837.99,19958716.032369,0
2020-11-26,3.6748,3.7684,3.1,3.43,17185256.24,1606435199999,57372564.177355,165090,8471456.35,28273832.535878,0
2020-11-27,3.4324,3.5369,3.1613,3.3067,8371281.59,1606521599999,28099025.916178,78686,4060412.3,13641349.481715,0
2020-11-28,3.3057,3.535,3.2559,3.4616,5741069.04,1606607999999,19555376.724404,52020,2803824.11,9560045.582004,0
2020-11-29,3.4584,3.572,3.36,3.5514,4758310.51,1606694399999,16464245.90688,52565,2341348.44,8108373.182431,0
2020-11-30,3.5524,3.8105,3.5315,3.7824,8223965.77,1606780799999,30271012.868436,75339,4298983.32,15824033.277978,0
2020-12-01,3.7765,3.9851,3.3852,3.55,9910945.01,1606867199999,36598529.467895,105019,4846627.82,17906364.64175,0
2020-12-02,3.5456,4.17,3.2251,3.9484,12004964.16,1606953599999,46032599.575099,100349,6038971.82,23212661.810124,0
2020-12-03,3.9455,4.0233,3.7992,3.8829,6927498.76,1607039999999,27066784.362895,69286,3280890.61,12819680.534401,0
2020-12-04,3.8811,3.9207,3.4964,3.516,4748568.18,1607126399999,17653427.933881,56812,2186416.11,8134845.403042,0
2020-12-05,3.5161,3.6982,3.4442,3.6834,3897274.16,1607212799999,13967747.44798,49938,1665012.06,5981032.353502,0
2020-12-06,3.6785,3.7894,3.5069,3.6482,3549575.12,1607299199999,12888480.987759,40392,1673045.27,6077137.585386,0
2020-12-07,3.6482,3.8794,3.5617,3.7574,5871715.17,1607385599999,21889353.510977,64920,2908706.61,10836558.69678,0
2020-12-08,3.7569,3.7618,3.2775,3.2982,7194477.26,1607471999999,25313328.031368,80923,3077218.49,10831118.644392,0
2020-12-09,3.3007,3.3943,3.116,3.3511,6530689.49,1607558399999,21438945.533849,59375,3269353.38,10731472.583337,0
2020-12-10,3.3502,3.3716,3.1899,3.239,3061345.4,1607644799999,9983203.835632,31669,1409351.2,4597052.493944,0
2020-12-11,3.2396,3.2463,2.91,2.9623,5099867.62,1607731199999,15309560.828714,60745,2418745.35,7256707.612007,0
2020-12-12,2.9617,3.1785,2.9603,3.1225,3887473.39,1607817599999,12057700.414426,41774,1811915.99,5617594.576784,0
2020-12-13,3.1224,3.3676,3.0721,3.344,3299182.05,1607903999999,10736208.782296,38959,1720201.46,5601312.751542,0
