open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2020-06-15,0.07644,0.07984,0.0693,0.07824,618344226.0,1592265599999,45558107.227536,155026,296258187.5,21839438.780739,0
2020-06-16,0.07822,0.07978,0.07656,0.07925,292089259.0,1592351999999,22894553.818173,68564,142848679.0,11202127.130438,0
2020-06-17,0.07925,0.08398,0.07729,0.08349,470477521.4,1592438399999,38103742.254049,92810,236256199.0,19147149.938481,0
2020-06-18,0.0835,0.08454,0.08001,0.08176,316838158.3,1592524799999,26104085.760414,64514,155616671.6,12824309.538175,0
2020-06-19,0.08177,0.0819,0.07844,0.07987,273185135.5,1592611199999,21884352.9153,59497,132262336.6,10596461.744329,0
2020-06-20,0.07993,0.08023,0.077,0.07953,152661332.8,1592697599999,12017896.37257,35165,73547873.9,5792323.139553,0
2020-06-21,0.07956,0.08099,0.07814,0.07841,150318561.8,1592783999999,11967825.410861,34173,71994727.7,5734163.116492,0
2020-06-22,0.07839,0.08396,0.07821,0.08355,236593766.9,1592870399999,19258267.182392,50273,122331557.8,9957355.352087,0
2020-06-23,0.08359,0.08445,0.08152,0.08276,173136119.4,1592956799999,14352884.71537,42455,83461851.9,6921144.109296,0
2020-06-24,0.08278,0.08723,0.07995,0.08254,431553648.0,1593043199999,36059189.936199,88710,210254449.5,17578901.153575,0
2020-06-25,0.08251,0.08351,0.07863,0.08167,256346389.9,1593129599999,20858063.254197,52092,124597615.0,10144348.369896,0
2020-06-26,0.08166,0.08181,0.07934,0.08062,189443293.9,1593215999999,15262822.94874,41167,96328007.1,7762179.143718,0
2020-06-27,0.08063,0.081,0.07453,0.07738,239980469.3,1593302399999,18753839.169293,49985,111734062.4,8734863.776222,0
2020-06-28,0.07738,0.08109,0.0762,0.08028,230373628.4,1593388799999,18248575.428394,41854,110728514.0,8768220.502444,0
2020-06-29,0.08026,0.08444,0.08026,0.08392,322000901.7,1593475199999,26538377.186221,61013,162885911.1,13429172.67689,0
2020-06-30,0.08394,0.0847,0.08181,0.08299,196547531.1,1593561599999,16362429.51071,42492,96671156.9,8049655.980735,0
2020-07-01,0.083,0.09708,0.0824,0.09681,627920438.9,1593647999999,56678215.985084,109932,334938752.9,30216399.471905,0
2020-07-02,0.09685,0.09685,0.08742,0.09291,745942280.8,1593734399999,69432388.956379,155953,365467148.6,34029604.281693,0
2020-07-03,0.09291,0.1021,0.09221,0.09655,690799829.5,1593820799999,67173609.519036,137709,352882209.1,34351423.04926,0
2020-07-04,0.09652,0.10118,0.09591,0.10005,490805389.1,1593907199999,48478371.467822,103311,246166029.6,24321249.120807,0
2020-07-05,0.10005,0.10005,0.0942,0.09813,397913451.9,1593993599999,38453072.74795,100450,188120597.1,18179714.474578,0
2020-07-06,0.09815,0.10676,0.09722,0.10512,473375192.5,1594079999999,47783980.610853,118533,247343281.5,24985577.925441,0
2020-07-07,0.10512,0.11916,0.10289,0.11764,775869735.0,1594166399999,85913288.313825,186335,393757683.3,43601052.121008,0
2020-07-08,0.11764,0.13877,0.1147,0.12993,1587749613.1,1594252799999,204957288.841269,394118,791449599.3,102133579.544143,0
2020-07-09,0.12992,0.12993,0.11744,0.12403,893825632.2,1594339199999,109551339.263616,219974,448138938.2,54923998.826916,0
2020-07-10,0.12401,0.12428,0.11026,0.11846,808057758.1,1594425599999,94252583.899036,192793,399477766.9,46593368.543174,0
2020-07-11,0.11843,0.12726,0.11767,0.12523,460447487.7,1594511999999,56058359.526915,123800,230874576.3,28132134.184347,0
2020-07-12,0.12519,0.12849,0.12036,0.12685,416611565.9,1594598399999,51745214.429524,111398,204999954.0,25476104.522889,0
2020-07-13,0.12689,0.136,0.12078,0.12427,688293154.1,1594684799999,89791806.234021,196971,336582343.4,43974086.564598,0
2020-07-14,0.12426,0.135,0.1208,0.13256,573751827.4,1594771199999,73662902.884092,165839,290525772.5,37358714.734641,0
2020-07-15,0.13254,0.13283,0.12732,0.13069,370682346.2,1594857599999,48321002.170055,98285,176431805.0,23006328.305966,0
2020-07-16,0.13071,0.13333,0.11829,0.12602,607317645.2,1594943999999,76191690.708722,162808,282694184.3,35459754.22889,0
2020-07-17,0.12605,0.12671,0.12163,0.12224,269816299.8,1595030399999,33494705.572252,76214,129204093.7,16042906.82322,0
